Data,,,,,,,,,,,,
Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O? concentration,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O? saturation,Density anomaly
2021-10-05 05:54:36.500,0.013214564,15.21834863,10.13546771,15.5602,340.4385979,0.002967713,0.002943512,0.012979043,1466.722123,16.24927494,109.4152579,-0.922089778
2021-10-05 05:54:36.625,0.012436153,15.2174071,10.14151269,15.5602,340.4394432,0.009012694,0.008939199,0.012603395,1466.718487,15.2924405,109.4152791,-0.922208833
2021-10-05 05:54:36.750,0.013334854,15.21548721,10.13236082,15.5602,340.4384446,-0.000139184,-0.000138049,0.013036597,1466.71218,16.3982915,109.415247,
2021-10-05 05:54:36.875,0.013421404,15.21398286,10.13925112,15.5602,340.4384333,0.006751116,0.006696063,0.013078191,1466.707104,16.50530845,109.4152712,-0.921325355
2021-10-05 05:54:37.000,0.012650455,15.21233122,10.13150393,15.5602,340.4391231,-0.000996073,-0.00098795,0.012705137,1466.700773,15.55781764,109.415244,
2021-10-05 05:54:37.125,0.014023121,15.21192093,10.13006839,15.5561,340.7677991,-0.002431613,-0.002411784,0.013370397,1466.700129,17.24612027,109.5117029,
2021-10-05 05:54:37.250,0.013613326,15.21293086,10.13119773,15.5561,340.7682254,-0.00130227,-0.001291651,0.013171121,1466.703422,16.74174319,109.5117069,
2021-10-05 05:54:37.375,0.014109677,15.2135042,10.13293175,15.5561,340.7677419,0.000431754,0.000428233,0.013413005,1466.705741,17.35192437,109.5117129,-0.921021407
2021-10-05 05:54:37.500,0.012958781,15.2131097,10.13407893,15.5561,340.7689155,0.001578932,0.001566056,0.012854034,1466.703707,15.93671268,109.511717,-0.921389627
2021-10-05 05:54:37.625,0.014361586,15.21333062,10.13953996,15.5561,340.7675583,0.00703996,0.006982551,0.013536052,1466.705394,17.66179201,109.5117361,-0.920868404
2021-10-05 05:54:37.750,0.013323821,15.21492965,10.13435428,15.5561,340.7685506,0.001854278,0.001839157,0.013031111,1466.710264,16.38493936,109.5117179,-0.921529994
2021-10-05 05:54:37.875,0.013775109,15.21591327,10.13869464,15.5561,340.7681422,0.00619464,0.006144125,0.013250522,1466.714026,16.93951722,109.5117331,-0.921490255
2021-10-05 05:54:38.000,0.01350796,15.21659707,10.13093154,15.5561,340.7683269,-0.001568457,-0.001555667,0.013120842,1466.716123,16.61073299,109.5117059,
2021-10-05 05:54:38.125,0.013677193,15.21755964,10.13870042,15.5554,340.7511416,0.006200424,0.006149862,0.013203294,1466.719701,16.81845807,109.5045958,-0.921779494
2021-10-05 05:54:38.250,0.01305706,15.21758068,10.13298092,15.5554,340.7517037,0.000480923,0.000477001,0.012902659,1466.719316,16.05589055,109.5045758,-0.922042863
2021-10-05 05:54:38.375,0.012609283,15.21811719,10.13811599,15.5554,340.752208,0.005615989,0.005570193,0.012686825,1466.721005,15.50507671,109.5045938,-0.92226884
2021-10-05 05:54:38.500,0.014139828,15.21823817,10.13384552,15.5554,340.7506202,0.001345524,0.001334552,0.01342884,1466.722259,17.38706993,109.5045788,-0.921731103
2021-10-05 05:54:38.625,0.013131887,15.21594483,10.13582645,15.5554,340.7516604,0.003326453,0.003299327,0.012938429,1466.71371,16.14852376,109.5045858,-0.921750836
2021-10-05 05:54:38.750,0.01369245,15.21465088,10.14096393,15.5554,340.7511523,0.00846393,0.00839491,0.013210004,1466.709618,16.83836961,109.5046038,-0.921317474
2021-10-05 05:54:38.875,0.014184891,15.2132412,10.13010695,15.5554,340.7505361,-0.002393049,-0.002373534,0.013449668,1466.704824,17.44453024,109.5045657,
2021-10-05 05:54:39.000,0.014083417,15.21104251,10.13156659,15.5554,340.750656,-0.000933407,-0.000925795,0.013399607,1466.69713,17.32063204,109.5045708,
2021-10-05 05:54:39.125,0.013015192,15.21024298,10.1416038,15.5595,341.2731037,0.0091038,0.009029562,0.012880558,1466.693878,16.00716496,109.6817532,-0.920894278
2021-10-05 05:54:39.250,0.013176957,15.21062697,10.12639489,15.5595,341.2727746,-0.006105108,-0.006055323,0.012958899,1466.695063,16.20597096,109.6816998,
2021-10-05 05:54:39.375,0.013413942,15.21211555,10.12724407,15.5595,341.2725442,-0.005255932,-0.005213072,0.01307411,1466.700401,16.49685572,109.6817028,
2021-10-05 05:54:39.500,0.014365471,15.21256266,10.14075703,15.5595,341.2717273,0.008257034,0.008189701,0.013537774,1466.702741,17.66688856,109.6817502,-0.920743599
2021-10-05 05:54:39.625,0.014019556,15.21235226,10.13529842,15.5595,341.2720192,0.002798417,0.002775597,0.01336876,1466.701715,17.24156113,109.681731,-0.920868043
2021-10-05 05:54:39.750,0.014008618,15.21140545,10.14131496,15.5595,341.2720965,0.008814957,0.008743074,0.0133632,1466.698508,17.22849341,109.6817522,-0.920699087
2021-10-05 05:54:39.875,0.014320414,15.21089523,10.12954758,15.5595,341.2716515,-0.002952417,-0.002928341,0.01351535,1466.696725,17.61216609,109.6817109,
